,toss decision,lighting,series_name,season,team_count_50runs_last15,team1_winp_team2_last15,match_winners,t1_total_runs5,t1_total_wkts5,t1_bat_per5,t1_bowl_perf5,t1_eff_ply5,t1_perf_5,t2_total_runs5,t2_total_wkts5,t2_bat_per5,t2_bowl_perf5,t2_eff_ply5,t2_perf_5,t1_total_runs10,t1_total_wkts10,t1_bat_per10,t1_bowl_perf10,t1_eff_ply10,t1_perf_10,t2_total_runs10,t2_total_wkts10,t2_bat_per10,t2_bowl_perf10,t2_eff_ply10,t2_perf_10,t1_total_runs15,t1_total_wkts15,t1_bat_per15,t1_bowl_perf15,t1_eff_ply15,t1_perf_15,t2_total_runs15,t2_total_wkts15,t2_bat_per15,t2_bowl_perf15,t2_eff_ply15,t2_perf_15,team1_winp_team2_last5,team1_winp_team2_last10,ground5,ground10,ground15,toss_winners,streak_ratio5,streak_ratio10,streak_ratio15
209,0,0,79,3,1.0,66.67,1,225.8,3.2,0.9853628475939692,1.0,8.362622238369488,0.5562229462640689,121.59999999999998,5.8,0.6291847024906206,1.0,9.30555349175606,1.6291847024906208,191.8,3.7000000000000006,1.0,0.8211087862840496,8.273759323250262,0.2880970297740204,125.3,5.8,0.8847611880903918,1.0,9.291344524302026,2.8271417821355875,183.06666666666663,3.9333333333333336,1.0,0.9013011100643064,8.271888055656188,0.21425197622538,119.46666666666668,6.266666666666667,0.9523884497276932,1.0,9.300333102096191,6.833359574046925,66.67,66.67,0.4,0.25,0.25,0,1.5,2.5,1.6666666666666667
210,0,0,43,3,0.782608695652174,33.33,0,189.4,4.999999999999999,0.6071469765372409,1.0,10.395881201151832,0.3317825344504075,259.6,5.4,0.7788116436997282,1.0,10.142532636600611,3.5576232873994567,204.4,7.0,0.7586806666507545,1.0,10.549005489913696,0.641784699436537,237.5,6.8,0.8166329430181323,1.0,10.510974406903014,5.449898829054396,189.4,7.466666666666667,0.8129334637889625,1.0,10.699305174424094,1.3440465999316034,239.20000000000005,6.466666666666667,1.0,0.7013229777929771,10.489772309532608,6.805291911171908,33.33,33.33,0.0,0.0,0.0,0,0.5,0.8,1.0
211,0,2,11,0,0.6666666666666666,0.0,0,196.8,5.2,0.8588095538134287,1.0,9.665588047770164,0.0098886316265733,111.19999999999996,6.4,1.0,0.9950556841867134,9.252924845899928,1.9950556841867133,163.4,5.799999999999999,0.9689349260260388,1.0,9.505095782535822,0.1778806513562196,129.2,4.9,0.9110596743218902,1.0,10.174632668401127,3.82211934864378,146.26666666666665,6.133333333333333,0.8966453135667573,1.0,9.544859549582878,0.4198307723668351,136.4666666666667,4.533333333333333,0.7900846138165825,1.0,10.132292346357762,3.580169227633165,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,2.0
212,1,0,17,0,2.0,0.0,0,165.0,5.6,1.0,0.8381298258061657,10.321160382153405,0.0639697180229468,181.0,6.2,1.0,0.8720605639541065,9.731569845682069,0.0,123.50000000000004,5.300000000000001,0.9487898231430334,1.0,10.18480784982689,0.0231402751715459,132.7,5.1,0.953719449656908,1.0,9.702319808839343,0.0,92.73333333333332,4.6,0.8207957150862273,1.0,9.946354469510007,0.0231402751715461,96.8,3.466666666666667,0.9537194496569076,1.0,9.69447037330246,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
213,0,2,35,3,1.5833333333333333,75.0,1,228.6,4.800000000000001,1.0,0.8903768134333979,10.868714984561729,0.7741150936720749,176.20000000000002,6.4,0.4839232708852833,1.0,9.20293834815326,1.4839232708852834,221.7,4.5,1.0,0.6831933532540726,10.932110121544063,0.4207956033737958,172.3,5.9,0.8316817586504818,1.0,9.720679814966893,2.7475226379757225,193.4,4.533333333333334,1.0,0.7089933488254744,10.630237582653102,0.0231465909402451,162.99999999999997,5.866666666666666,1.0,0.9933866883027872,9.727456450689129,6.976853409059754,75.0,75.0,2.0,2.0,2.0,0,2.0,2.0,0.6666666666666666
214,1,2,35,1,0.5357142857142857,0.0,0,178.79999999999998,2.4000000000000004,1.0,0.6780071774483775,8.85401012414807,0.1701792202265706,225.00000000000003,6.199999999999999,1.0,0.8865471865156197,10.18078858651552,1.88654718651562,199.3,4.5,1.0,0.6798242310922227,9.06447734792329,0.3023086967379578,191.4,6.1000000000000005,0.8992304344206807,1.0,10.480996595544704,1.8992304344206807,179.1333333333333,4.800000000000001,1.0,0.6865563485857868,9.420323568392488,0.9886809267043812,191.46666666666667,5.866666666666667,0.7528297683239047,1.0,10.473493817963616,1.7528297683239047,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.5
215,0,0,68,1,3.0,0.0,1,108.4,5.8,0.6180687976215307,1.0,8.175419860619545,0.0,121.0,3.0,0.0,0.0,8.777480932626789,0.0,54.2,2.9,0.6180687976215307,1.0,8.175419860619545,0.0,60.50000000000001,1.5,0.0,0.0,8.777480932626789,0.0,36.13333333333334,1.9333333333333331,0.6180687976215307,1.0,8.175419860619545,0.0,40.333333333333336,1.0,0.0,0.0,8.777480932626789,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,2.0
216,1,1,79,1,0.3125,25.0,0,164.8,6.199999999999999,1.0,0.9968542595748524,10.22984603712828,0.1202803923164257,145.0,6.4,1.0,0.8797196076835743,9.742981565897622,3.759439215367149,152.19999999999996,5.9,1.0,0.8608966599547904,10.147602614773604,1.2196419697512857,149.69999999999996,6.9,1.0,0.5121432120994858,10.33600017739185,5.292501242348201,138.53333333333333,6.4,1.0,0.541178593968016,10.200610915081915,1.3743416753639823,142.53333333333333,7.466666666666667,1.0,0.6945907388080039,10.640041443293455,8.472953694040019,25.0,25.0,0.0,0.0,0.0,1,1.0,0.75,0.75
217,1,2,11,4,1.0,50.0,0,120.6,6.4,0.8503527766255282,1.0,7.802340941113399,0.0956641055307598,105.8,6.2,1.0,0.95216794723462,10.002499507817758,1.95216794723462,113.30000000000004,4.699999999999999,0.7504199318971283,1.0,7.916497687434955,0.8712437461315148,119.6,5.2,1.0,0.6515025015473941,9.821498426284109,3.303005003094788,98.66666666666669,4.066666666666667,0.743242321589985,1.0,7.918266054805685,1.3133591920774716,115.33333333333334,4.8,1.0,0.6247545165492939,9.2866566462615,4.061886291373234,50.0,50.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,3.0,1.5,1.5
218,0,1,79,1,1.5,0.0,1,139.4,8.8,0.9494451224160336,1.0,9.290663630928464,0.1856788945268184,227.2,6.4,0.9257284421892727,1.0,10.580954102667445,3.851456884378545,175.5,7.0,0.63634178143105,1.0,9.52979528846669,0.9465013303189695,189.80000000000004,5.2,1.0,0.6213994678724123,10.38790356518425,5.674898137553441,166.53333333333333,6.933333333333334,0.54843541593458,1.0,9.256599089397264,0.3344725962571904,173.2,4.533333333333333,0.8662109614971238,1.0,10.27521315376603,8.397949326737058,0.0,0.0,0.0,0.0,0.0,0,1.6666666666666667,1.6666666666666667,1.0
219,0,2,47,3,0.6923076923076923,25.0,0,185.2,4.8,0.8581293534354062,1.0,10.568451052228562,0.4206559824880276,176.20000000000002,7.800000000000001,0.7195626783413148,1.0,10.163252530168403,3.43912535668263,188.40000000000003,6.800000000000001,0.9920982025431552,1.0,10.727263336797009,0.9230299491634528,181.40000000000003,7.300000000000001,0.692323350278849,1.0,10.30096728345105,5.076970050836548,165.73333333333332,6.4,1.0,0.9338618736861468,10.577903793913997,0.5668480723227407,170.53333333333333,6.933333333333333,0.8740337617060577,1.0,10.356813253020457,10.307185689383315,25.0,25.0,0.0,0.0,0.0,0,0.6666666666666666,1.6666666666666667,0.8333333333333334
220,0,1,79,1,1.3333333333333333,0.0,1,125.4,7.2,0.9193997796377968,1.0,9.949920409418166,0.0088249434281726,209.2,7.800000000000001,0.994116704381218,1.0,10.75070458689054,2.991175056571828,150.79999999999998,5.800000000000001,1.0,0.9463790896132004,10.296638702114832,0.6532115755297878,175.40000000000003,7.3,1.0,0.8133681212772036,10.856292697856803,6.346788424470212,148.33333333333331,5.0,0.8215537937852607,1.0,10.533202707324373,0.7815733576075239,163.6,6.6,0.8046066605981191,1.0,10.9404894276997,8.120729972691533,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.8
221,0,0,79,3,0.9166666666666666,0.0,0,126.8,7.000000000000001,0.8819030980301885,1.0,9.662928809721755,0.1748800878740146,119.0,6.799999999999999,0.8251199121259855,1.0,9.476514109021378,2.737679868188978,128.2,6.3,1.0,0.8995066968997498,9.281888729789436,0.3542489841471963,124.0,6.199999999999999,1.0,0.8583004063411216,9.366356263101355,4.645751015852804,119.06666666666666,6.066666666666666,1.0,0.7620398180855498,9.151584882481004,0.8587386785444933,118.6,7.2,1.0,0.8091691825456682,9.46951796391228,6.332092138909839,0.0,0.0,1.0,1.0,1.0,0,0.3333333333333333,0.6666666666666666,1.3333333333333333
222,1,1,12,2,1.4,100.0,1,145.39999999999998,5.199999999999999,1.0,0.3814836630701083,9.195652644626438,0.0390740979218473,102.6,3.2,1.0,0.9218518041563052,7.219956183773011,0.0,119.6,6.1000000000000005,1.0,0.43634890446277,9.390251816219628,0.0013479537829841,64.8,2.4,1.0,0.9973040924340318,6.803742553727789,0.0,89.13333333333334,5.4,1.0,0.3640805514412682,9.199302590943017,0.0399784267151621,46.66666666666666,1.8666666666666667,0.9200431465696758,1.0,6.448155448199847,0.0,100.0,100.0,2.0,2.0,2.0,1,1.0,1.0,1.0
223,1,2,35,1,1.6363636363636365,100.0,0,210.2,5.800000000000001,0.7097811987609854,1.0,10.331061130460489,0.2276912405082383,136.4,3.0,1.0,0.5446175189835234,8.652552838668134,3.089235037967047,204.0,6.0,0.8912252579415201,1.0,10.409923421370756,0.4337884212080972,152.50000000000003,4.0,1.0,0.7108077191946018,8.969378783814054,5.132423157583806,185.4,6.466666666666667,1.0,0.7740960468759582,10.420754920946717,0.041827516797237,141.86666666666665,4.4,1.0,0.9832689932811052,9.38666825305761,5.949806979843315,100.0,100.0,0.0,0.0,0.0,1,0.3333333333333333,0.3333333333333333,1.0
224,1,2,67,2,1.3333333333333333,20.0,0,129.0,2.2,0.785306889274855,1.0,7.772025630689225,0.1084971702105506,139.00000000000003,7.4,0.7830056595788988,1.0,10.643918745449652,4.457514148947247,114.7,1.9,1.0,0.98725830361757,6.9662182012499,0.0583161342531937,115.2,5.699999999999999,1.0,0.9611225771645376,10.315524726064908,9.805612885822688,104.13333333333334,2.2,0.8223909440028778,1.0,6.49345547981452,0.2862931437898037,98.2,4.6,0.8568534281050982,1.0,9.813376346379224,11.141120568630589,33.33,33.33,5.0,7.0,7.0,1,0.2,0.2,0.18181818181818182
225,0,1,12,2,0.6666666666666666,0.0,1,84.2,4.6,1.0,0.6022090543142652,6.833518753790665,0.0,133.20000000000002,3.2,1.0,0.842304677256521,8.683184418110166,2.7634570158847813,66.99999999999999,2.9000000000000004,0.8133531020271123,1.0,6.455728985505284,0.2181404382235763,142.5,3.3999999999999995,1.0,0.8545730411842825,7.972968073572203,3.709146082368565,57.066666666666656,2.466666666666667,0.6749370695137159,1.0,5.881771081185909,0.315564464413455,119.53333333333332,3.0,1.0,0.8422177677932725,7.62540217898148,3.684435535586545,0.0,0.0,0.75,0.75,0.75,0,0.0,1.0,1.0
226,1,0,58,2,5.0,0.0,1,64.4,0.6,1.0,0.0,2.390440980448937,0.6558848881154156,37.0,2.2,1.0,0.3441151118845844,3.013749992364499,2.0161726678268765,55.7,0.3,1.0,0.0,2.636790619826186,1.1217008014405496,33.7,1.9,1.0,0.2521994657063002,3.085825762320894,1.8782991985594504,44.8,0.2,1.0,0.0,2.6383478074129783,1.699798191080326,27.133333333333336,1.4666666666666668,1.0,0.3200807235678695,3.020548183094113,1.9801210853518043,0.0,0.0,0.0,0.0,0.0,1,0.5,0.5,1.0
227,1,2,69,1,1.5555555555555556,0.0,0,162.79999999999998,6.4,0.8952031672624893,1.0,10.14049107454536,0.0,176.60000000000002,5.0,0.8559407803268922,1.0,9.816350043152417,2.7839111704903385,177.60000000000002,4.8,0.9073393599155452,1.0,10.313280727941631,0.0,175.20000000000002,5.8,0.91754742070303,1.0,10.373696060573954,5.75264226210909,183.2,5.066666666666667,0.9116358136295764,1.0,10.076472459160913,0.0,176.4666666666667,5.2,0.9779918742835342,1.0,10.267179492501102,5.933975622850603,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
228,1,2,18,1,0.9,0.0,0,134.79999999999998,7.8,0.8072049419070161,1.0,10.090113701570983,0.0998440991929059,130.0,8.4,1.0,0.9001559008070941,10.305513029257476,1.900155900807094,125.29999999999998,7.2,1.0,0.93439091617297,10.517680591078827,0.0099248773210505,131.1,6.0,1.0,0.9900751226789496,10.3366223511576,1.9900751226789493,129.33333333333334,6.799999999999999,1.0,0.9144494940877878,10.12380716396094,0.0868909308250232,144.13333333333335,5.733333333333333,0.9131090691749768,1.0,10.210984570418397,1.9131090691749768,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,2.0
229,1,0,58,2,1.0,100.0,0,111.4,5.800000000000001,1.0,0.9768772779538892,9.22772633405544,1.4349959253361035,64.4,2.0,1.0,0.0433360497759309,4.561680390550818,2.086672099551862,117.8,4.2,1.0,0.8652047664144256,8.836465285031606,1.7830141901789087,67.60000000000001,2.1,1.0,0.1084929049105457,4.587476148558526,3.8797251671869097,103.8,3.533333333333333,0.8938054164955334,1.0,8.26768906090864,1.656853624179668,65.4,1.7999999999999998,1.0,0.171573187910166,4.641212204966761,5.85786593955083,100.0,100.0,0.0,0.0,0.0,1,0.5,0.6,0.6
230,0,0,58,4,1.2,0.0,0,92.79999999999998,6.799999999999999,0.9343358630777956,1.0,8.565897967146302,0.0,73.0,0.6,1.0,0.0,2.7676954747564984,0.0,92.1,5.300000000000001,1.0,0.6100844871136463,8.26852239171227,0.0,61.7,0.3,1.0,0.0,2.989884488765038,0.0,72.73333333333333,4.7333333333333325,1.0,0.5668554133869019,7.836542774237861,0.0,48.8,0.2,1.0,0.0,2.957295015658945,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.6,0.3333333333333333
231,0,1,79,1,0.6470588235294118,40.0,0,160.8,6.0,1.0,0.8478894800336121,10.483643052256628,0.3555291454440281,140.6,4.800000000000001,0.8222354272779859,1.0,10.003467887880818,1.822235427277986,156.4,7.1,1.0,0.8802809105535288,10.830664273321029,0.8508201236337516,148.89999999999998,5.7,1.0,0.7163932921220828,10.333881308125855,5.149179876366248,173.20000000000002,7.133333333333333,1.0,0.719413869770216,10.690630821962287,1.7212027691984044,147.66666666666666,6.133333333333334,1.0,0.6175104957336879,10.441914607194194,8.087552478668439,40.0,40.0,1.0,1.0,1.0,0,1.5,0.75,1.0
232,1,1,79,1,2.6666666666666665,100.0,0,140.6,4.800000000000001,0.7236924099322142,1.0,10.003467887880818,0.6792389768445366,99.6,7.0,0.6603805115777318,1.0,8.246078414530176,1.6603805115777317,148.89999999999998,5.7,1.0,0.7171766253088753,10.333881308125855,0.759873086277244,97.29999999999998,6.1000000000000005,0.6960507654891025,1.0,7.933908232653403,2.5440761482336534,147.66666666666666,6.133333333333334,1.0,0.8649483645701569,10.441914607194194,1.0313890384401658,103.6,5.466666666666668,0.5874443846239337,1.0,7.912749048233797,2.3811665769359003,100.0,100.0,5.0,7.0,7.0,1,3.0,1.5,1.5
233,1,0,33,3,2.5,0.0,0,117.8,6.0,0.913258819103871,1.0,7.982902743558951,0.0,32.39999999999999,1.2,1.0,0.5040354018506741,6.02498853991656,2.256053102776012,120.0,4.4,0.8219653569739133,1.0,8.281184285188287,0.9919291962986518,16.199999999999996,0.6,1.0,0.5040354018506741,6.02498853991656,6.016141607402696,111.73333333333336,5.133333333333333,0.8452556849518928,1.0,8.421468204169766,1.2399114953733137,10.800000000000002,0.4,1.0,0.5040354018506744,6.024988539916558,8.272194710178711,0.0,0.0,1.0,1.0,1.0,1,0.0,0.5714285714285714,0.5555555555555556
234,0,0,70,3,1.3333333333333333,33.33,1,83.39999999999999,5.2,0.8310676474768038,1.0,6.927709986154754,0.3550503412829353,82.6,2.8,0.6449496587170647,1.0,3.5192020580882137,3.2898993174341293,41.7,2.6,0.7562348072480375,1.0,6.927709986154754,0.7576155631982889,43.9,1.4,0.4949229578678073,1.0,3.494873365088536,4.484768873603422,27.8,1.7333333333333334,0.7562348072480373,1.0,6.927709986154754,1.303813586398077,29.26666666666667,0.9333333333333332,0.4784745654407691,1.0,3.494873365088536,4.435423696322308,33.33,33.33,0.5,0.5,0.5,0,0.5,0.25,0.25
235,0,0,71,4,0.6666666666666666,80.0,0,98.2,3.8,1.0,0.9104485486834416,5.865438695339338,0.529812807004638,105.2,5.4,0.735093596497681,1.0,7.333317623668512,0.8675467982488405,51.70000000000001,1.9,1.0,0.981356497383923,5.801926691606391,1.2230596686312571,52.6,2.7,0.5923134437895808,1.0,7.333317623668512,3.980783609473952,34.46666666666668,1.2666666666666666,0.839958701594269,1.0,5.801926691606391,1.2230596686312571,35.06666666666667,1.7999999999999998,0.5923134437895808,1.0,7.33331762366851,7.165410497053115,80.0,80.0,1.0,1.0,1.0,0,4.0,1.2,1.2
236,1,0,84,4,0.4,100.0,1,70.4,2.8000000000000003,0.6986305867259861,1.0,7.893819648041198,0.0,169.60000000000002,5.200000000000001,0.9498927883402402,1.0,7.668582175150561,2.92483918251036,55.50000000000001,2.6,0.9827020550541492,1.0,6.92905242583565,0.0,117.6,4.7,0.829186430205893,1.0,7.48494255637532,3.658372860411786,37.0,1.7333333333333332,0.8541529977174711,1.0,6.92905242583565,0.0,110.46666666666668,4.266666666666667,0.8605511306291287,1.0,7.342084188306795,3.7211022612582574,100.0,100.0,1.0,1.0,1.0,1,0.0,0.0,0.0
237,1,0,78,1,3.0,0.0,0,140.0,5.6,1.0,0.1203305163532856,8.660142324048293,0.0,82.80000000000001,4.4,1.0,0.0,9.029864738575608,0.0,70.0,2.8,1.0,0.1203305163532856,8.660142324048293,0.0,41.400000000000006,2.2,1.0,0.0,9.029864738575608,0.0,46.66666666666667,1.8666666666666667,1.0,0.1203305163532856,8.660142324048293,0.0,27.6,1.4666666666666666,1.0,0.0,9.029864738575608,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0
238,1,0,79,1,2.0,50.0,1,157.4,6.4,0.905244778185572,1.0,10.354344520142975,0.4913730779745402,189.6,7.800000000000001,0.6724179480169731,1.0,10.353974912640451,1.6724179480169732,153.2,6.199999999999999,1.0,0.5214664576340281,10.138475844580622,0.362975103502535,147.9,6.6000000000000005,1.0,0.8962928275707042,10.090805708818747,6.637024896497465,148.4666666666667,6.466666666666667,1.0,0.7714557557021223,10.2512460896415,0.4306334920108838,134.66666666666666,5.799999999999999,0.9043036684420258,1.0,9.94611707618794,7.617214673768103,50.0,50.0,0.0,0.0,0.0,1,2.0,0.8,0.8
239,1,0,7,1,0.7777777777777778,0.0,0,157.20000000000002,4.799999999999999,1.0,0.486337484105885,8.873820134125625,0.0180234646942132,136.4,5.8,1.0,0.9819765353057868,8.181554986975693,1.9819765353057868,135.20000000000002,6.1,1.0,0.7107169552892919,9.29560165038163,0.587471303640875,117.9,5.0,1.0,0.8041762321197083,8.322230666182886,2.7062643481795625,113.73333333333332,5.666666666666667,0.9890115456350712,1.0,9.194716208186868,0.8825770905641148,123.4,4.4,0.7478351169816814,1.0,8.588257183312098,4.369587792454204,0.0,0.0,0.0,0.0,0.0,1,1.0,1.5,2.0
240,1,1,22,0,1.6666666666666667,100.0,1,137.99999999999997,4.4,1.0,0.6772869118510628,9.515449085139,0.4097885648276335,138.0,7.600000000000001,1.0,0.7268076234482443,9.528552632204615,0.0,165.49999999999997,5.9,1.0,0.5245244918054284,10.126993754803928,0.3526262170323805,138.20000000000002,6.9,1.0,0.7649158553117463,10.393670344238862,1.7649158553117463,178.13333333333335,5.8,1.0,0.5723039290333052,10.239539613212235,0.1181169528635499,143.86666666666667,6.8,0.9212553647576334,1.0,10.373847559607606,3.8425107295152663,100.0,100.0,0.0,0.0,0.0,1,3.0,3.0,1.5
241,1,1,79,3,3.333333333333333,80.0,1,142.6,8.4,1.0,0.6400094494320482,9.240789698628005,0.2470935187615945,142.79999999999998,3.6,1.0,0.7529064812384055,8.166904708175823,0.0,165.0,6.500000000000001,1.0,0.5801228738512774,9.034990955469713,0.7692217151791014,138.40000000000003,3.6,1.0,0.7435927616069662,8.205455856109014,1.7435927616069662,155.26666666666668,6.6000000000000005,1.0,0.5966484463163653,8.719068688350347,2.464430999080047,143.13333333333333,3.4,1.0,0.3838922502299884,7.916810231117032,2.767784500459977,80.0,80.0,5.0,9.0,9.0,1,2.0,3.0,5.0
242,1,2,1,4,0.7391304347826086,33.33,1,177.00000000000003,6.2,0.7474744147377781,1.0,9.777196252297054,0.2929137982413339,189.2,7.2,1.0,0.8535431008793329,9.701625995464056,2.780314651319,166.29999999999998,6.7,0.9609347977714509,1.0,10.641026016047242,0.4304303098312945,169.09999999999997,6.0,1.0,0.8278278760674821,9.826427915862908,7.311311504269929,149.0,6.333333333333333,1.0,0.7088379892354553,10.699466025237768,1.1465049352396246,158.53333333333333,5.4,1.0,0.6178316882534584,9.732114622474745,9.70699012952075,33.33,33.33,0.0,0.0,0.0,1,1.5,0.5,0.5
243,0,0,67,2,1.3333333333333333,40.0,1,138.0,5.2,0.704034952163679,1.0,7.582983165952665,0.4049801991815025,122.0,4.4,1.0,0.5950198008184975,7.213035571132242,2.392529701227746,121.2,4.9,1.0,0.9204205257469068,7.91416469405293,0.5627077494001679,118.1,4.4,1.0,0.6248615003998881,7.257859577107123,6.499446001599552,102.40000000000002,4.6,0.8779904596926393,1.0,7.907153319093804,1.092333123387323,97.73333333333332,3.4666666666666663,1.0,0.4538334383063385,7.203556504826255,6.542250472378523,40.0,40.0,5.0,7.0,7.0,0,0.6666666666666666,0.4,0.3333333333333333
244,1,2,52,0,1.1428571428571428,50.0,1,151.4,8.2,0.9123615773176272,1.0,10.227840673580925,0.3584537468483502,96.6,5.4,1.0,0.6415462531516497,9.039990204955297,0.8207731265758249,153.7,7.6,1.0,0.7347751306265158,10.280032819979407,0.2824653791817266,122.4,5.4,0.7175346208182732,1.0,9.10690238335185,0.8587673104091367,141.66666666666666,6.199999999999999,0.9376131020327436,1.0,10.071678567713182,0.2814728565248932,125.8,4.866666666666666,0.7185271434751067,1.0,8.865861870981702,0.8592635717375534,50.0,50.0,2.0,2.0,2.0,1,2.0,2.0,2.0
245,1,1,57,2,0.6428571428571429,0.0,1,163.4,7.999999999999999,0.7415577571064765,1.0,10.06301573632488,0.0,186.40000000000003,9.2,0.625499143202499,1.0,10.519749896142432,0.0,134.2,6.7,0.8090572728907043,1.0,10.057567017719016,0.0,163.0,9.5,0.8211326210698182,1.0,10.538600505557795,0.0,116.6,5.066666666666667,0.9580186880667516,1.0,9.50710608282813,0.0,145.8,8.533333333333333,0.8941007359286093,1.0,10.30954613750822,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0
246,1,0,7,1,0.7,33.33,1,157.0,5.199999999999999,1.0,0.8426786257631039,9.04796745526128,0.5463327573562666,114.4,6.0,1.0,0.6357781617624889,8.34835201807871,1.635778161762489,135.10000000000002,5.8,0.9338850258594408,1.0,9.101667303277576,1.0155299050401276,116.5,4.800000000000001,1.0,0.6614900316532909,8.322051691420306,1.6614900316532908,113.66666666666666,5.2,0.7980464329368396,1.0,8.834534073534748,0.0843598398641951,135.53333333333333,4.733333333333333,1.0,0.9789100400339512,8.621529685408525,3.9578200800679024,33.33,33.33,0.5,0.5,0.5,1,1.0,1.0,2.0
247,1,2,35,1,0.8947368421052632,66.67,1,161.19999999999996,5.6000000000000005,0.7466760212263063,1.0,10.36198234481545,0.6500191278987453,161.8,7.6,0.6749904360506275,1.0,9.763127600028056,1.6749904360506274,159.7,5.800000000000001,1.0,0.8599008048945033,10.647151453356589,0.8101169824106624,162.7,6.700000000000001,0.7299610058631125,1.0,9.840037374726917,5.189883017589337,163.0666666666667,5.666666666666666,1.0,0.6801398585487589,10.726063433444798,1.221228110721366,152.53333333333333,7.266666666666667,0.6510776826510383,1.0,9.744412141030606,8.255388413255192,66.67,66.67,2.0,2.0,2.0,1,2.0,1.6666666666666667,0.7142857142857143
248,1,0,79,1,0.4545454545454545,0.0,1,159.99999999999997,7.399999999999999,1.0,0.7491126599655169,9.863901462418008,0.1284640125305995,137.39999999999998,5.6,1.0,0.743071974938801,9.402574885305787,4.357679937347002,161.1,6.5,1.0,0.62492279091352,9.796738649560943,0.0636373884797582,146.5,4.6,1.0,0.957575074346828,9.82025787481128,6.851512760213898,146.26666666666668,6.466666666666667,1.0,0.543648938770058,9.75526699823305,0.3182651827727439,144.06666666666666,4.2,0.8726939268909024,1.0,9.543575196740145,6.554428744118158,0.0,0.0,0.0,0.0,0.0,1,0.2,0.16666666666666666,0.3333333333333333
249,0,2,74,2,1.3333333333333333,0.0,0,43.4,7.0,1.0,0.6946803557545888,7.085490355037411,0.0995525265916212,106.2,5.4,1.0,0.9004474734083787,8.948189591563075,1.9004474734083787,57.7,5.2,0.9713401287734038,1.0,6.170479025216842,0.619856254348994,94.4,4.9,0.7933812485503353,1.0,8.218287593476903,3.58676249710067,38.46666666666667,3.5333333333333337,0.944277526683604,1.0,6.1521329524816,1.301789770948656,70.26666666666668,3.3999999999999995,0.5660700763504479,1.0,7.687998480184002,3.132140152700896,0.0,0.0,0.0,0.0,0.0,0,1.0,1.6666666666666667,1.6666666666666667
250,0,2,12,0,0.1111111111111111,100.0,0,118.2,6.4,0.6908269577826298,1.0,8.199957810653723,0.035454771451465,121.0,6.8,1.0,0.92909045709707,9.115931566950414,1.92909045709707,97.4,5.3,0.912406809743793,1.0,7.729563191861844,0.0750901994645854,108.6,5.800000000000001,0.8498196010708291,1.0,9.15542456975796,1.8498196010708288,88.46666666666667,5.066666666666666,0.8583759973545894,1.0,6.986410075658566,0.0157770007348476,105.86666666666665,4.666666666666666,1.0,0.9684459985303048,8.725689285221302,1.9684459985303049,100.0,100.0,1.0,1.0,1.0,0,0.5,0.5,0.5
251,1,2,79,3,0.8666666666666667,33.33,0,158.2,7.0,1.0,0.9349648179518868,8.224187194024676,0.5379057017906407,222.0,6.6000000000000005,0.6413961988062395,1.0,10.783056861484514,1.6413961988062395,146.2,5.8,1.0,0.9065761884909906,8.184833533528444,0.8096883916422204,189.8,6.200000000000001,0.676124643343112,1.0,10.581215174757077,5.028373930029336,156.79999999999998,4.733333333333333,1.0,0.949304445960408,8.099531867497733,1.305962944576696,181.7333333333333,6.066666666666666,0.673509263855826,1.0,10.447752917670586,7.530791687351216,33.33,33.33,5.0,8.0,8.0,1,1.0,0.5,0.5
252,0,0,17,2,0.2,100.0,1,82.6,6.199999999999999,0.7582712750693466,1.0,8.649146755653145,0.2928598538181092,131.79999999999998,5.2,1.0,0.4142802923637816,8.420503914246195,1.4142802923637816,62.6,4.5,0.5998711823468643,1.0,7.52548361675664,0.1053493807682355,87.9,3.3,1.0,0.789301238463529,8.399187319253304,1.789301238463529,48.13333333333334,3.2,0.5500668081626081,1.0,7.021978923279446,0.0428343752868726,74.6,2.8666666666666667,0.9143312494262548,1.0,7.635038749606338,1.9143312494262548,100.0,100.0,0.0,0.0,0.0,0,1.0,1.0,1.0
